시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,위도,경도,고시지역명,고시지역여부
대구광역시,동구,,불로동,A10027112,불로 서한 이다음아파트,아파트,대구광역시 동구 불로동 962 불로 서한 이다음아파트,대구광역시 동구 공항로 148,20161115,6,299,개별난방,도시가스,대성에너지,35.8996582,128.6306602,,FALSE
대구광역시,동구,,불로동,A70180702,제림빌리지,아파트,대구광역시 동구 불로동 1021 제림빌리지,대구광역시 동구 해동로6길 37,19951028,1,160,개별난방,도시가스,대성에너지,35.8965977,128.6341624,,FALSE
대구광역시,동구,,지저동,A70111001,부민스위트빌,아파트,대구광역시 동구 지저동 711 부민스위트빌,대구광역시 동구 해동로2길 37,20021011,1,184,개별난방,도시가스,대성에너지,35.8963038,128.6357295,,FALSE
대구광역시,동구,,지저동,A70177402,제림햇빛촌아파트,아파트,대구광역시 동구 지저동 779-1 제림햇빛촌아파트,대구광역시 동구 공항로52길 28,19951028,2,226,개별난방,도시가스,대성에너지,35.8932653,128.6387648,,FALSE
대구광역시,동구,,지저동,A10022020,태왕아너스리버파크1차,아파트,대구광역시 동구 지저동 931- 태왕아너스리버파크1차,대구광역시 동구 공항로54길 51,20161025,2,132,개별난방,도시가스,대성에너지,35.8923068,128.6397914,,FALSE
대구광역시,동구,,입석동,A70105001,동촌화성타운,아파트,대구광역시 동구 입석동 932-5 동촌화성타운,대구광역시 동구 동촌로6길 3,19950531,3,184,개별난방,도시가스,대성에너지,35.8895674,128.6463402,,FALSE
대구광역시,동구,,검사동,A70104001,금사리하이빌,아파트,대구광역시 동구 검사동 963-4 금사리하이빌,대구광역시 동구 해동로 254,20030721,2,224,개별난방,도시가스,대성에너지,35.8835824,128.6556422,,FALSE
대구광역시,동구,,검사동,A10026578,동촌역태왕아너스르네상스,아파트,대구광역시 동구 검사동 990-41 동촌역태왕아너스르네상스,대구광역시 동구 동촌로 100,20171226,9,453,개별난방,도시가스,대성에너지,35.8864947,128.6519251,,FALSE
대구광역시,동구,,방촌동,A70180407,강변1차타운,아파트,대구광역시 동구 방촌동 1102-2 강변1차타운,대구광역시 동구 동촌로54길 13,19890419,10,477,개별난방,도시가스,대성에너지,35.8792686,128.6688162,,FALSE
대구광역시,동구,,방촌동,A70180403,방촌2차영남네오빌,아파트,대구광역시 동구 방촌동 1077-11 방촌2차영남네오빌,대구광역시 동구 동촌로42길 63,20030603,3,230,개별난방,도시가스,대성에너지,35.8792575,128.6615921,,FALSE
대구광역시,동구,,방촌동,A10024235,방촌역세영리첼더퍼스트,아파트,대구광역시 동구 방촌동 1152 방촌역세영리첼더퍼스트,대구광역시 동구 동촌로 260,20210630,7,403,개별난방,도시가스,대성에너지,35.8797727,128.6675282,,FALSE
대구광역시,동구,,방촌동,A10024344,방촌역태왕아너스,아파트,"대구광역시 동구 방촌동 1150,대구광역시 동구 방촌동 877-1 방촌역태왕아너스",대구광역시 동구 동촌로 255,20210329,4,214,개별난방,도시가스,대성에너지,35.8811615,128.6678403,,FALSE
대구광역시,동구,,방촌동,A70175301,방촌청구제네스,아파트,대구광역시 동구 방촌동 1084-207 방촌청구제네스,대구광역시 동구 화랑로75길 6,20060414,1,130,개별난방,도시가스,대성에너지,35.8779587,128.6666604,,FALSE
대구광역시,동구,,방촌동,A70180404,방촌현대맨션,아파트,대구광역시 동구 방촌동 1119-1 방촌현대맨션,대구광역시 동구 화랑로91길 7,19930823,3,238,개별난방,도시가스,대성에너지,35.8769451,128.6736433,,FALSE
대구광역시,동구,,방촌동,A70175405,보성강남타운,아파트,대구광역시 동구 방촌동 1119-5 보성강남타운,대구광역시 동구 화랑로88길 30,19971128,3,330,개별난방,도시가스,대성에너지,35.8749198,128.6688377,,FALSE
대구광역시,동구,,방촌동,A70180108,영남네오빌,아파트,대구광역시 동구 방촌동 1050-71 영남네오빌,대구광역시 동구 동촌로 190,20000629,11,930,개별난방,도시가스,대성에너지,35.8817136,128.6607378,,FALSE
대구광역시,동구,,방촌동,A70180406,우방강촌2차아파트,아파트,대구광역시 동구 방촌동 1119-100 우방강촌2차아파트,대구광역시 동구 화랑로80길 9,19981229,4,420,개별난방,도시가스,대성에너지,35.8757454,128.6703197,,FALSE
대구광역시,동구,,방촌동,A70175109,우방강촌마을,아파트,대구광역시 동구 방촌동 1084-30 우방강촌마을,대구광역시 동구 화랑로80길 8,19960710,13,1504,중앙난방,도시가스,대성에너지,35.8763733,128.6656959,,FALSE
대구광역시,동구,,동호동,A70123001,상록아이투빌아파트,아파트,대구광역시 동구 동호동 362 상록아이투빌아파트,대구광역시 동구 동호로 47,20040428,3,357,개별난방,도시가스,대성에너지,35.8662648,128.7217502,,FALSE
대구광역시,동구,,동호동,A70123002,상록아파트,아파트,대구광역시 동구 동호동 362 상록아파트,대구광역시 동구 동호로 47,20040428,8,711,개별난방,도시가스,대성에너지,35.8662648,128.7217502,,FALSE
대구광역시,동구,,신기동,A70176306,대구안심3,아파트,대구광역시 동구 신기동 594 대구안심3,대구광역시 동구 율하동로 76,19940611,17,984,개별난방,도시가스,대성에너지,35.8657378,128.7032961,,FALSE
대구광역시,동구,,신기동,A70175502,모란1차아파트,아파트,대구광역시 동구 신기동 573 모란1차아파트,대구광역시 동구 율하동로20길 40,19871026,5,320,개별난방,도시가스,대성에너지,35.8673135,128.7066617,,FALSE
대구광역시,동구,,신기동,A70175603,모란2차아파트,아파트,대구광역시 동구 신기동 576 모란2차아파트,대구광역시 동구 율하동로20길 30,19880517,5,360,개별난방,도시가스,대성에너지,35.8674507,128.70538,,FALSE
대구광역시,동구,,신기동,A70175605,모란3차아파트,아파트,대구광역시 동구 신기동 557 모란3차아파트,대구광역시 동구 율하동로20길 31,19881128,11,640,개별난방,도시가스,대성에너지,35.8689358,128.7052978,,FALSE
대구광역시,동구,,신기동,A70175804,안심화성타운,아파트,대구광역시 동구 신기동 576-1 안심화성타운,대구광역시 동구 율하동로20길 20,19900623,9,440,개별난방,도시가스,대성에너지,35.8676149,128.7038729,,FALSE
대구광역시,동구,,율하동,A70176110,SM안아주아파트,아파트,대구광역시 동구 율하동 1228 SM안아주아파트,대구광역시 동구 안심로16길 29,20090625,5,412,개별난방,도시가스,대성에너지,35.8657144,128.6943814,,FALSE
대구광역시,동구,,율하동,A70176114,e편한세상세계육상선수촌2단지,아파트,대구광역시 동구 율하동 1408 e편한세상세계육상선수촌2단지,대구광역시 동구 안심로16길 71,20110420,14,652,개별난방,도시가스,대성에너지,35.8619614,128.6942448,,FALSE
대구광역시,동구,,율하동,A70176109,대구안심1,아파트,대구광역시 동구 율하동 1018 대구안심1,대구광역시 동구 안심로22길 3,19940611,17,864,개별난방,도시가스,대성에너지,35.8663396,128.6979897,,FALSE
대구광역시,동구,,율하동,A10026031,대구율하 율하숲,아파트,대구광역시 동구 율하동 1102 대구율하 율하숲,대구광역시 동구 금호강변로3길 35,20180917,4,234,개별난방,도시가스,대성에너지,35.867314,128.6890411,,FALSE
대구광역시,동구,,율하동,A70176201,율하뜨란채,아파트,대구광역시 동구 율하동 1020 율하뜨란채,대구광역시 동구 율하동로 67,19970723,11,340,개별난방,도시가스,대성에너지,35.865487,128.6996469,,FALSE
대구광역시,동구,,율하동,A10027808,율하롯데캐슬탑클래스,아파트,대구광역시 동구 율하동 1216 율하롯데캐슬탑클래스,대구광역시 동구 율하서로 23,20151126,6,447,개별난방,도시가스,대성에너지,35.8664395,128.6930359,,FALSE
대구광역시,동구,,율하동,A70176108,율하리버파크,아파트,대구광역시 동구 율하동 1412 율하리버파크,대구광역시 동구 율하동로 19,20090211,12,486,개별난방,도시가스,대성에너지,35.8614442,128.699525,,FALSE
대구광역시,동구,,율하동,A70176113,율하리버파크뷰,아파트,대구광역시 동구 율하동 1410 율하리버파크뷰,대구광역시 동구 금호강변로 315,20100810,10,442,개별난방,도시가스,대성에너지,35.8616247,128.6971171,,FALSE
대구광역시,동구,,율하동,A70122007,율하센트럴파크8단지,아파트,대구광역시 동구 율하동 1467 율하센트럴파크8단지,대구광역시 동구 안심로22길 75,20090211,7,253,개별난방,도시가스,대성에너지,35.8640295,128.6998231,,FALSE
대구광역시,동구,,율하동,A70176107,율하센트럴파크9단지,아파트,대구광역시 동구 율하동 1448 율하센트럴파크9단지,대구광역시 동구 안심로22길 76,20090211,10,332,개별난방,도시가스,대성에너지,35.8628417,128.6998438,,FALSE
대구광역시,동구,,율하동,A70176116,율하우방아이유쉘,아파트,대구광역시 동구 율하동 1093 율하우방아이유쉘,대구광역시 동구 금호강변로3길 22,20131227,20,902,개별난방,도시가스,대성에너지,35.8689757,128.687884,,FALSE
대구광역시,동구,,율하동,A70176112,율하휴먼시아10단지,아파트,대구광역시 동구 율하동 1621 율하휴먼시아10단지,대구광역시 동구 율하동로8길 16,20100518,16,976,개별난방,도시가스,대성에너지,35.8606678,128.7033617,,FALSE
대구광역시,동구,,율하동,A70176111,율하휴먼시아15단지,아파트,대구광역시 동구 율하동 1099 율하휴먼시아15단지,대구광역시 동구 금호강변로3길 9,20090923,6,457,개별난방,도시가스,대성에너지,35.8700117,128.6905279,,FALSE
대구광역시,동구,,율하동,A70122005,율하휴먼시아5단지,아파트,대구광역시 동구 율하동 1302 율하휴먼시아5단지,대구광역시 동구 율하서로 59,20081021,12,860,개별난방,도시가스,대성에너지,35.8642576,128.6919579,,FALSE
대구광역시,동구,,율하동,A70122004,율하휴먼시아6단지,아파트,대구광역시 동구 율하동 1461 율하휴먼시아6단지,대구광역시 동구 안심로16길 45,20081209,12,808,개별난방,도시가스,대성에너지,35.8647042,128.6949111,,FALSE
대구광역시,동구,,율하동,A70183702,율하휴먼시아7단지,아파트,대구광역시 동구 율하동 1464 율하휴먼시아7단지,대구광역시 동구 안심로22길 55,20081104,13,712,개별난방,도시가스,대성에너지,35.8646003,128.6974241,,FALSE
대구광역시,동구,,율하동,A70176115,이편한세상 세계육상선수촌,아파트,대구광역시 동구 율하동 1402 이편한세상 세계육상선수촌,대구광역시 동구 율하서로 85,20110603,9,528,개별난방,도시가스,대성에너지,35.8619598,128.6904382,,FALSE
대구광역시,동구,,용계동,A70183502,강변동서마을,아파트,대구광역시 동구 용계동 467-1 강변동서마을,대구광역시 동구 화랑로100길 17,19991015,9,647,개별난방,도시가스,대성에너지,35.8739143,128.6792581,,FALSE
대구광역시,동구,,용계동,A10021704,백자맨션,아파트,대구광역시 동구 용계동 422- 백자맨션,대구광역시 동구 동촌로 346,19890605,7,288,개별난방,도시가스,대성에너지,35.8772307,128.676353,,FALSE
대구광역시,동구,,용계동,A10022940,용계역푸르지오아츠베르1단지,,대구광역시 동구 용계동 575-12 용계역푸르지오아츠베르1단지,대구광역시 동구 화랑로108길 42,20231030,12,745,개별난방,도시가스,대성에너지,35.8732906,128.6832955,,FALSE
대구광역시,동구,,용계동,A10022960,용계역푸르지오아츠베르2단지,아파트,대구광역시 동구 용계동 492-1 용계역푸르지오아츠베르2단지,대구광역시 동구 화랑로108길 46,20231030,9,568,개별난방,도시가스,대성에너지,35.8732906,128.6832955,,FALSE
대구광역시,동구,,용계동,A10024851,율하시티프라디움,아파트,대구광역시 동구 용계동 1064 율하시티프라디움,대구광역시 동구 반야월로 35,20200603,6,468,개별난방,도시가스,대성에너지,35.8746299,128.691951,,FALSE
대구광역시,동구,,용계동,A10027740,율하역엘크루,아파트,"대구광역시 동구 용계동 746,대구광역시 동구 용계동 1060 율하역엘크루",대구광역시 동구 안심로 7,20151230,8,329,개별난방,도시가스,대성에너지,35.8737078,128.6892537,,FALSE
대구광역시,동구,,율암동,A10023668,대구안심뉴타운시티프라디움,아파트,대구광역시 동구 율암동 1295 대구안심뉴타운시티프라디움,대구광역시 동구 안심뉴타운7로 31,20220729,6,431,개별난방,도시가스,대성에너지,35.8655094,128.7165979,,FALSE
대구광역시,동구,,율암동,A10023263,대구파라곤프레스티지,아파트,대구광역시 동구 율암동 1297 대구파라곤프레스티지,대구광역시 동구 안심뉴타운7로 13,20230426,13,759,개별난방,도시가스,대성에너지,35.8655094,128.7165979,,FALSE
